"Region","Country","AZE_ID","MapID","Type","SiteNameFi","Latitude","Longitude","NewSpeciesName","Scientific","Common_nam","Class","Order_","Family","IUCNCode","BirdLifeCode","2008_10__R","PercentProtectedWDPA","ProtectionWDPA","Protected","Protecte_1","AZE2005_si","2005_2009","AZE_site__","AZE2005_Tr","SitRedID","WDPA Site Code","IUCN Red List Link","BirdLife DZ Species Link","BirdLife DZ Site Link","Protected Planet Link","Field29"
"AMERICAS","Mexico",309,"MEX36","Single Site","Los Tuxtlas",18.464148,-94.985948,,"Incilius cavifrons","Mountain Toad","AMPHIBIA","ANURA","BUFONIDAE",54605,,"EN",99,,"Partial","Reserva de la Bi¾sfera Sierra de Los Tuxtlas",,"No",,0,,,"http://www.iucnredlist.org/apps/redlist/details/54605/0",,,,
"AMERICAS","United States of America",399,"USA12","Single Site","Nihoa Island",23.0565,-161.924833,,"Telespiza ultima","Nihoa Finch","AVES","PASSERIFORMES","FRINGILLIDAE",106008897,8897,"CR",100,,"Protected","Hawaiian Islands National Wildlife Refuge",,,,-1,25212,,"http://www.iucnredlist.org/apps/redlist/details/106008897/0","http://www.birdlife.org/datazone/speciesfactsheet.php?m=1&id=8897","http://www.birdlife.org/datazone/sitefactsheet.php?id=25212",,
"AFRICA","Zimbabwe",406,"ZWE2","Single Site","Nyanga mountains",-18.304867,32.792596,,"Probreviceps rhodesianus",,"AMPHIBIA","ANURA","BREVICIPITIDAE",57981,,"EN",100,,"Protected","National Park","Nyanga mountains",,,-1,,"Rhodes_Nyanga_National_Park","http://www.iucnredlist.org/apps/redlist/details/57981/0",,,"http://www.protectedplanet.net/sites/Rhodes_Nyanga_National_Park",
"AFRICA","Zimbabwe",406,"ZWE2","Single Site","Nyanga mountains",-18.304867,32.792596,,"Vandijkophrynus inyangae","Inyanga Toad","AMPHIBIA","ANURA","BUFONIDAE",54671,,"EN",100,,"Protected","National Park","Nyanga mountains",,,-1,,"Rhodes_Nyanga_National_Park","http://www.iucnredlist.org/apps/redlist/details/54671/0",,,"http://www.protectedplanet.net/sites/Rhodes_Nyanga_National_Park",
"AMERICAS","United States of America",7002,"USA13","Single Site","Olokui Plateau",21.139911,-156.889513,,"Myadestes lanaiensis","Olomao","AVES","PASSERIFORMES","TURDIDAE",106006349,6349,"CR",61,,"Protected","Kamakou Preserve, Oloku'I Natural Area","Molokai",,,-1,26256,,"http://www.iucnredlist.org/apps/redlist/details/106006349/0","http://www.birdlife.org/datazone/speciesfactsheet.php?m=1&id=6349","http://www.birdlife.org/datazone/sitefactsheet.php?id=26256",,
"AMERICAS","Mexico",322,"MEX37","Single Site","Mar Muerto-Pereyra",16.257558,-94.540987,,"Lepus flavigularis","Tehuantepec Hare","MAMMALIA","LAGOMORPHA","LEPORIDAE",11790,,"EN",0,,,,"Inferior Lagoon Surrounds","No",,-1,,,"http://www.iucnredlist.org/apps/redlist/details/11790/0",,,,
"AMERICAS","Mexico",322,"MEX37","Single Site","Mar Muerto-Pereyra",16.257558,-94.540987,,"Ctenosaura oaxacana","Oaxacan Spiny-tailed Iguana","REPTILIA","SQUAMATA","IGUANIDAE",44190,,"CR",0,,,,,,,0,,,"http://www.iucnredlist.org/apps/redlist/details/44190/0",,,,
"AMERICAS","Mexico",410,"MEX38","Single Site","Omiltemi-Obispo",17.463784,-99.608641,,"Craugastor guerreroensis",,"AMPHIBIA","ANURA","CRAUGASTORIDAE",56639,,"CR",0,,"Unprotected","Unprotected","Agua del Obispo","Yes",,-1,,,"http://www.iucnredlist.org/apps/redlist/details/56639/0",,,,
"AMERICAS","Mexico",410,"MEX38","Single Site","Omiltemi-Obispo",17.463784,-99.608641,,"Craugastor omiltemanus",,"AMPHIBIA","ANURA","CRAUGASTORIDAE",56809,,"EN",0,,"Unprotected","Parque Ecol¾gico Estatal Omiltemi",,"No",,0,,,"http://www.iucnredlist.org/apps/redlist/details/56809/0",,,,
"AMERICAS","Mexico",410,"MEX38","Single Site","Omiltemi-Obispo",17.463784,-99.608641,,"Eleutherodactylus dilatus",,"AMPHIBIA","ANURA","ELEUTHERODACTYLIDAE",56561,,"EN",0,,"Unprotected","Parque Ecol¾gico Estatal Omiltemi",,"No",,0,,,"http://www.iucnredlist.org/apps/redlist/details/56561/0",,,,
"AMERICAS","Mexico",410,"MEX38","Single Site","Omiltemi-Obispo",17.463784,-99.608641,,"Eleutherodactylus dixoni",,"AMPHIBIA","ANURA","ELEUTHERODACTYLIDAE",56566,,"CR",0,,"Unprotected","Unprotected","Agua del Obispo","No",,-1,,,"http://www.iucnredlist.org/apps/redlist/details/56566/0",,,,
"AMERICAS","Mexico",410,"MEX38","Single Site","Omiltemi-Obispo",17.463784,-99.608641,,"Lithobates omiltemanus",,"AMPHIBIA","ANURA","RANIDAE",58687,,"CR",0,,"Unprotected","Unprotected",,"No",,0,,,"http://www.iucnredlist.org/apps/redlist/details/58687/0",,,,
"AMERICAS","Mexico",410,"MEX38","Single Site","Omiltemi-Obispo",17.463784,-99.608641,,"Plectrohyla chryses",,"AMPHIBIA","ANURA","HYLIDAE",55447,,"CR",0,,"Unprotected","Parque Ecol¾gico Estatal Omiltemi",,"No",,0,,,"http://www.iucnredlist.org/apps/redlist/details/55447/0",,,,
"AMERICAS","Mexico",410,"MEX38","Single Site","Omiltemi-Obispo",17.463784,-99.608641,,"Thorius omiltemi",,"AMPHIBIA","CAUDATA","PLETHODONTIDAE",59422,,"EN",0,,"Unprotected","Parque Ecol¾gico Estatal Omiltemi",,"No",,0,,,"http://www.iucnredlist.org/apps/redlist/details/59422/0",,,,
"AMERICAS","Mexico",410,"MEX38","Single Site","Omiltemi-Obispo",17.463784,-99.608641,,"Reithrodontomys bakeri","Baker's Small Toothed Harvest Mouse","MAMMALIA","RODENTIA","CRICETIDAE",136821,,"EN",0,,"Unprotected","Parque Ecol¾gico Estatal Omiltemi",,"No",,0,,,"http://www.iucnredlist.org/apps/redlist/details/136821/0",,,,
"AMERICAS","Mexico",410,"MEX38","Single Site","Omiltemi-Obispo",17.463784,-99.608641,,"Sylvilagus insonus","Omilteme Cottontail","MAMMALIA","LAGOMORPHA","LEPORIDAE",21207,,"EN",0,,"Unprotected","Parque Ecol¾gico Estatal Omiltemi","Sierra Madre del Sur","No",,-1,,,"http://www.iucnredlist.org/apps/redlist/details/21207/0",,,,
"AMERICAS","Mexico",419,"MEX39","Single Site","Pan de Olla",19.829685,-97.36669,,"Plectrohyla pachyderma",,"AMPHIBIA","ANURA","HYLIDAE",55583,,"CR",0,,"Unprotected","Unprotected","Pan de Olla","Yes",,-1,,,"http://www.iucnredlist.org/apps/redlist/details/55583/0",,,,
"PACIFIC","New Caledonia",470,"NCL4","Single Site","Port BoisÚ",-22.348226,166.950346,,"Araucaria nemorosa",,"CONIFEROPSIDA","CONIFERALES","ARAUCARIACEAE",30987,,"CR",0,,,,"Port BoisÚ",,,-1,,,"http://www.iucnredlist.org/apps/redlist/details/30987/0",,,,
"AMERICAS","Mexico",473,"MEX41","Single Site","Pradera de Tokio",24.704373,-100.707498,,"Spizella wortheni","Worthen's Sparrow","AVES","PASSERIFORMES","EMBERIZIDAE",106009006,9006,"EN",3,,"Unprotected","Unprotected",,"No",,-1,10232,,"http://www.iucnredlist.org/apps/redlist/details/106009006/0","http://www.birdlife.org/datazone/speciesfactsheet.php?m=1&id=9006","http://www.birdlife.org/datazone/sitefactsheet.php?id=10232",,
"AMERICAS","Mexico",1001,"MEX42","Single Site","Pueblo Nuevo",17.033831,-92.73075,,"Plectrohyla pycnochila",,"AMPHIBIA","ANURA","HYLIDAE",55883,,"CR",0,,"Unprotected","Unprotected","Cerros de San Crist¾bal de las Casas","No",,-1,,,"http://www.iucnredlist.org/apps/redlist/details/55883/0",,,,
"AMERICAS","Venezuela",443,"VEN8","Single Site","Peninsula de Paria National Park",10.690443,-62.275785,,"Myioborus pariae","Paria Redstart","AVES","PASSERIFORMES","PARULIDAE",106009160,9160,"EN",94,,"Protected","Parque Nacional PenÝ nsula de Paria","Parque Nacional PenÝnsula de Paria",,,-1,14932,,"http://www.iucnredlist.org/apps/redlist/details/106009160/0","http://www.birdlife.org/datazone/speciesfactsheet.php?m=1&id=9160","http://www.birdlife.org/datazone/sitefactsheet.php?id=14932",,
"AMERICAS","Bolivia",497,"BOL6","Single Site","RÝo Huayllamarca",-17.828252,-67.963368,,"Telmatobius gigas",,"AMPHIBIA","ANURA","CERATOPHRYIDAE",57339,,,0,,,,"RÝo Huayllamarca",,,-1,,,"http://www.iucnredlist.org/apps/redlist/details/57339/0",,,,
"PACIFIC","French Polynesia",629,"PYF7","Single Site","Vallées Maruapo, Papehue, Hopuetamai et Orofero",-17.65,-149.55,,"Pomarea nigra","Tahiti Monarch","AVES","PASSERIFORMES","MONARCHIDAE",106006077,6077,"CR",0,,,,"Maruapo Valley, Tahiti",,,-1,27171,,"http://www.iucnredlist.org/apps/redlist/details/106006077/0","http://www.birdlife.org/datazone/speciesfactsheet.php?m=1&id=6077","http://www.birdlife.org/datazone/sitefactsheet.php?id=27171",,
"AMERICAS","Colombia",500,"COL32","Single Site","RÝo Saija",2.885109,-77.555434,,"Phyllobates terribilis","Golden Poison Frog","AMPHIBIA","ANURA","DENDROBATIDAE",55264,,,45,,,,"RÝo Saija",,,-1,,,"http://www.iucnredlist.org/apps/redlist/details/55264/0",,,,
"EUROPE AND THE MIDDLE EAST","Portugal",461,"PRT2","Single Site","Pico da Vara",37.798162,-25.212608,,"Pyrrhula murina","Azores Bullfinch","AVES","PASSERIFORMES","FRINGILLIDAE",106008886,8886,"EN",0,,"Protected","Graminhais Nature Reserve (6.5ha); Pico da Vara NR (875ha); Pico da Vara/Ribeira do Guilherme Special Protection Area (1982ha)","East of SÒo Miguel",,,-1,19717,,"http://www.iucnredlist.org/apps/redlist/details/106008886/0","http://www.birdlife.org/datazone/speciesfactsheet.php?m=1&id=8886","http://www.birdlife.org/datazone/sitefactsheet.php?id=19717",,
"AMERICAS","Mexico",534,"MEX48","Single Site","Selva Zoque I",16.896389,-94.344682,,"Craugastor silvicola",,"AMPHIBIA","ANURA","CRAUGASTORIDAE",56964,,"EN",0,,,,"Zanatepec","Yes",,-1,,,"http://www.iucnredlist.org/apps/redlist/details/56964/0",,,,
"AMERICAS","Mexico",534,"MEX48","Single Site","Selva Zoque I",16.896389,-94.344682,,"Exerodonta chimalapa",,"AMPHIBIA","ANURA","HYLIDAE",55444,,,0,,,,,"No",,0,,,"http://www.iucnredlist.org/apps/redlist/details/55444/0",,,,
"AMERICAS","Mexico",534,"MEX48","Single Site","Selva Zoque I",16.896389,-94.344682,,"Pseudoeurycea nigra",,"AMPHIBIA","CAUDATA","PLETHODONTIDAE",59287,,"CR",0,,"Unprotected","Unprotected","Southwestern Chiapas","No",,-1,,,"http://www.iucnredlist.org/apps/redlist/details/59287/0",,,,
"AMERICAS","Mexico",534,"MEX48","Single Site","Selva Zoque I",16.896389,-94.344682,,"Pseudoeurycea parva",,"AMPHIBIA","CAUDATA","PLETHODONTIDAE",59288,,"CR",0,,"Unprotected","Unprotected","Chimalapas","No",,-1,,,"http://www.iucnredlist.org/apps/redlist/details/59288/0",,,,
"AMERICAS","Mexico",551,"MEX49","Single Site","Sierra de Arteaga",25.336697,-100.374176,,"Myotis planiceps","Flat-headed Myotis","MAMMALIA","CHIROPTERA","VESPERTILIONIDAE",14191,,"EN",48,,"Uncertain","Sierra de Arteaga",,"No",,0,,,"http://www.iucnredlist.org/apps/redlist/details/14191/0",,,,
"AMERICAS","Mexico",552,"MEX50","Single Site","Sierra de Atoyac",17.397588,-100.414057,,"Lophornis brachylophus","Short-crested Coquette","AVES","APODIFORMES","TROCHILIDAE",106001867,1867,"CR",0,,"Unprotected","Unprotected",,"No",,-1,10020,,"http://www.iucnredlist.org/apps/redlist/details/106001867/0","http://www.birdlife.org/datazone/speciesfactsheet.php?m=1&id=1867","http://www.birdlife.org/datazone/sitefactsheet.php?id=10020",,
"AMERICAS","Brazil",511,"BRA21","Single Site","RubiÒo J·nior",-22.884578,-48.500254,,"Bokermannohyla izecksohni",,"AMPHIBIA","ANURA","HYLIDAE",10355,,,0,,,,"RubiÒo J·nior",,,-1,,,"http://www.iucnredlist.org/apps/redlist/details/10355/0",,,,
"AMERICAS","Mexico",522,"MEX43","Single Site","San MartÝn",19.874707,-99.497834,,"Ambystoma bombypellum","Axolotl","AMPHIBIA","CAUDATA","AMBYSTOMATIDAE",59054,,"CR",0,,"Unprotected","Unprotected","San Martin","No",,-1,,,"http://www.iucnredlist.org/apps/redlist/details/59054/0",,,,
"AMERICAS","Mexico",523,"MEX44","Single Site","San QuintÝn",30.483302,-115.95,,"Dipodomys gravipes","San Quintin Kangaroo Rat","MAMMALIA","RODENTIA","HETEROMYIDAE",6676,,"CR",0,,"Partial","Flora y Fauna del Valle de los Cirios",,"No",,0,,,"http://www.iucnredlist.org/apps/redlist/details/6676/0",,,,
"AMERICAS","Mexico",524,"MEX45","Single Site","San Vicente LachixÝo",16.737653,-97.024617,,"Pseudoeurycea anitae",,"AMPHIBIA","CAUDATA","PLETHODONTIDAE",59368,,"CR",0,,"Unprotected","Unprotected",,"No",,0,,,"http://www.iucnredlist.org/apps/redlist/details/59368/0",,,,
"AMERICAS","Mexico",527,"MEX46","Single Site","Santo Tomßs Teipan",16.251609,-95.988116,,"Thorius minutissimus",,"AMPHIBIA","CAUDATA","PLETHODONTIDAE",59417,,"CR",0,,"Unprotected","Unprotected","Santo Tomas Tecpan","No",,-1,,,"http://www.iucnredlist.org/apps/redlist/details/59417/0",,,,
"AMERICAS","Brazil",537,"BRA24","Single Site","Serra de Maranguape e Aratanha",-3.962095,-38.695867,,"Adelophryne maranguapensis",,"AMPHIBIA","ANURA","ELEUTHERODACTYLIDAE",56302,,,44,,,,"Serra de Maranguape/Aratanha",,,-1,,,"http://www.iucnredlist.org/apps/redlist/details/56302/0",,,,
"ANTARCTICA","French Southern Territories",467,"ATF1","Single Site","Plateau des Tourbières",-37.838488,77.546442,,"Diomedea amsterdamensis","Amsterdam Albatross","AVES","PROCELLARIFORMES","DIOMEDEIDAE",106003953,3953,"CR",0,,"Partial","Plateau des TourbiÞres",,,,-1,6902,,"http://www.iucnredlist.org/apps/redlist/details/106003953/0","http://www.birdlife.org/datazone/speciesfactsheet.php?m=1&id=3953","http://www.birdlife.org/datazone/sitefactsheet.php?id=6902",,
"ASIA","Indonesia",204,"IDN6","Single Site","Gunung Lampobatang Protection Forest",-5.340054,119.957213,,"Ficedula bonthaina","Lompobatang Flycatcher","AVES","PASSERIFORMES","MUSCICAPIDAE",106006534,6534,"EN",100,,"Unprotected","Gunung Lompobattang",,,,-1,16385,,"http://www.iucnredlist.org/apps/redlist/details/106006534/0","http://www.birdlife.org/datazone/speciesfactsheet.php?m=1&id=6534","http://www.birdlife.org/datazone/sitefactsheet.php?id=16385",,
"ASIA","Indonesia",513,"IDN22","Single Site","Ruteng Protection Forest",-8.647399,120.545315,,"Otus alfredi","Flores Scops-owl","AVES","STRIGIFORMES","STRIGIDAE",106009772,9772,"EN",100,,"Unprotected","Ruteng Regional Forest",,,,-1,15935,,"http://www.iucnredlist.org/apps/redlist/details/106009772/0","http://www.birdlife.org/datazone/speciesfactsheet.php?m=1&id=9772","http://www.birdlife.org/datazone/sitefactsheet.php?id=15935",,
"ASIA","Japan",660,"JPN5","Single Site","Yambaru",26.666567,128.157659,,"Dendrocopos noguchii","Okinawa Woodpecker","AVES","Piciformes","PICIDAE",100600743,743,"CR",23,,"Partial","Okinawa Kaigan Quasi National Park,  US Military's Northern Training Area",,"Note updated scientific name",,-1,15286,,"http://www.iucnredlist.org/apps/redlist/details/100600743/0","http://www.birdlife.org/datazone/speciesfactsheet.php?m=1&id=743","http://www.birdlife.org/datazone/sitefactsheet.php?id=15286",,
"ASIA","Japan",660,"JPN5","Single Site","Yambaru",26.666567,128.157659,,"Gallirallus okinawae","Okinawa Rail","AVES","GRUIFORMES","RALLIDAE",106002852,2852,"EN",23,,"Partial","Okinawa Kaigan Quasi National Park,  US Military's Northern Training Area",,,,-1,15286,,"http://www.iucnredlist.org/apps/redlist/details/106002852/0","http://www.birdlife.org/datazone/speciesfactsheet.php?m=1&id=2852","http://www.birdlife.org/datazone/sitefactsheet.php?id=15286",,
"PACIFIC","Kiribati",601,"KIR1","Single Site","Teraina",4.684994,-160.389633,,"Acrocephalus aequinoctialis","Kiritimati Reed-warbler","AVES","PASSERIFORMES","SYLVIIDAE",106007615,7615,"EN",0,,,,,,,0,27457,,"http://www.iucnredlist.org/apps/redlist/details/106007615/0","http://www.birdlife.org/datazone/speciesfactsheet.php?m=1&id=7615","http://www.birdlife.org/datazone/sitefactsheet.php?id=27457",,
"AMERICAS","Mexico",553,"MEX51","Single Site","Sierra de Jußrez",17.59859,-96.458763,,"Craugastor polymniae",,"AMPHIBIA","ANURA","CRAUGASTORIDAE",56872,,"CR",5,,"Unprotected","Unprotected","Sierra Norte","Yes",,-1,,,"http://www.iucnredlist.org/apps/redlist/details/56872/0",,,,
"AMERICAS","Mexico",553,"MEX51","Single Site","Sierra de Jußrez",17.59859,-96.458763,,"Duellmanohyla ignicolor",,"AMPHIBIA","ANURA","HYLIDAE",55308,,"EN",5,,"Unprotected","Unprotected",,"No",,0,,,"http://www.iucnredlist.org/apps/redlist/details/55308/0",,,,
"AMERICAS","Mexico",553,"MEX51","Single Site","Sierra de Jußrez",17.59859,-96.458763,,"Ecnomiohyla echinata",,"AMPHIBIA","ANURA","HYLIDAE",55471,,"CR",5,,"Unprotected","Unprotected","Sierra Norte","Yes",,-1,,,"http://www.iucnredlist.org/apps/redlist/details/55471/0",,,,
"AMERICAS","Mexico",553,"MEX51","Single Site","Sierra de Jußrez",17.59859,-96.458763,,"Megastomatohyla mixe",,"AMPHIBIA","ANURA","HYLIDAE",55567,,"CR",5,,"Unprotected","Unprotected","Sierra Norte","Yes",,-1,,,"http://www.iucnredlist.org/apps/redlist/details/55567/0",,,,
"AMERICAS","Mexico",553,"MEX51","Single Site","Sierra de Jußrez",17.59859,-96.458763,,"Plectrohyla calvicollina",,"AMPHIBIA","ANURA","HYLIDAE",55431,,"CR",5,,"Unprotected","Unprotected","Sierra de Jußrez","No",,-1,,,"http://www.iucnredlist.org/apps/redlist/details/55431/0",,,,
"AMERICAS","Mexico",553,"MEX51","Single Site","Sierra de Jußrez",17.59859,-96.458763,,"Plectrohyla celata",,"AMPHIBIA","ANURA","HYLIDAE",55438,,"CR",5,,"Unprotected","Unprotected","Sierra Norte","Yes",,-1,,,"http://www.iucnredlist.org/apps/redlist/details/55438/0",,,,
"AMERICAS","Mexico",553,"MEX51","Single Site","Sierra de Jußrez",17.59859,-96.458763,,"Plectrohyla cyanomma",,"AMPHIBIA","ANURA","HYLIDAE",55459,,"CR",5,,"Unprotected","Unprotected",,"No",,0,,,"http://www.iucnredlist.org/apps/redlist/details/55459/0",,,,
"AMERICAS","Mexico",553,"MEX51","Single Site","Sierra de Jußrez",17.59859,-96.458763,,"Plectrohyla sabrina",,"AMPHIBIA","ANURA","HYLIDAE",55639,,"CR",5,,"Unprotected","Unprotected","Sierra Norte","Yes",,-1,,,"http://www.iucnredlist.org/apps/redlist/details/55639/0",,,,
"AMERICAS","Mexico",553,"MEX51","Single Site","Sierra de Jußrez",17.59859,-96.458763,,"Pseudoeurycea orchileucos",,"AMPHIBIA","CAUDATA","PLETHODONTIDAE",59291,,"EN",5,,"Unprotected","Unprotected","Los Tuxtlas","Yes",,-1,,,"http://www.iucnredlist.org/apps/redlist/details/59291/0",,,,
"AMERICAS","Mexico",553,"MEX51","Single Site","Sierra de Jußrez",17.59859,-96.458763,,"Pseudoeurycea saltator",,"AMPHIBIA","CAUDATA","PLETHODONTIDAE",59395,,"CR",5,,"Unprotected","Unprotected","Sierra Norte","No",,-1,,,"http://www.iucnredlist.org/apps/redlist/details/59395/0",,,,
"AMERICAS","Mexico",553,"MEX51","Single Site","Sierra de Jußrez",17.59859,-96.458763,,"Pseudoeurycea smithi",,"AMPHIBIA","CAUDATA","PLETHODONTIDAE",59397,,,5,,,,,"No",,0,,,"http://www.iucnredlist.org/apps/redlist/details/59397/0",,,,
"AMERICAS","Mexico",553,"MEX51","Single Site","Sierra de Jußrez",17.59859,-96.458763,,"Pseudoeurycea unguidentis",,"AMPHIBIA","CAUDATA","PLETHODONTIDAE",59401,,"CR",5,,"Partial","Parque Nacional Benito Jußrez",,"No",,0,,,"http://www.iucnredlist.org/apps/redlist/details/59401/0",,,,
"AMERICAS","Mexico",561,"MEX54","Single Site","Sierra de Taxco",18.826896,-99.806776,,"Habromys schmidlyi","Schmidly's Deer Mouse","MAMMALIA","RODENTIA","CRICETIDAE",136616,,"CR",0,,"Unprotected","Unprotected",,"No",,0,,,"http://www.iucnredlist.org/apps/redlist/details/136616/0",,,,
"AMERICAS","Mexico",562,"MEX55","Single Site","Sierra Madre del Sur",17.387133,-100.083177,,"Charadrahyla trux",,"AMPHIBIA","ANURA","HYLIDAE",55681,,"CR",0,,"Unprotected","Unprotected","Cerro Te¾tepec","Yes",,-1,,,"http://www.iucnredlist.org/apps/redlist/details/55681/0",,,,
"AMERICAS","Mexico",562,"MEX55","Single Site","Sierra Madre del Sur",17.387133,-100.083177,,"Craugastor uno",,"AMPHIBIA","ANURA","CRAUGASTORIDAE",57025,,"EN",0,,"Unprotected","Unprotected",,"No",,0,,,"http://www.iucnredlist.org/apps/redlist/details/57025/0",,,,
"AMERICAS","Mexico",562,"MEX55","Single Site","Sierra Madre del Sur",17.387133,-100.083177,,"Pseudoeurycea ahuitzotl",,"AMPHIBIA","CAUDATA","PLETHODONTIDAE",59365,,"CR",0,,"Unprotected","Unprotected",,"No",,0,,,"http://www.iucnredlist.org/apps/redlist/details/59365/0",,,,
"AMERICAS","Mexico",562,"MEX55","Single Site","Sierra Madre del Sur",17.387133,-100.083177,,"Pseudoeurycea tenchalli",,"AMPHIBIA","CAUDATA","PLETHODONTIDAE",59398,,"EN",0,,"Unprotected","Unprotected",,"No",,0,,,"http://www.iucnredlist.org/apps/redlist/details/59398/0",,,,
"AMERICAS","Mexico",562,"MEX55","Single Site","Sierra Madre del Sur",17.387133,-100.083177,,"Pseudoeurycea teotepec",,"AMPHIBIA","CAUDATA","PLETHODONTIDAE",59399,,"EN",0,,"Unprotected","Unprotected",,"No",,0,,,"http://www.iucnredlist.org/apps/redlist/details/59399/0",,,,
"AMERICAS","Mexico",562,"MEX55","Single Site","Sierra Madre del Sur",17.387133,-100.083177,,"Pseudoeurycea tlahcuiloh",,"AMPHIBIA","CAUDATA","PLETHODONTIDAE",59400,,"CR",0,,"Unprotected","Unprotected",,"No",,0,,,"http://www.iucnredlist.org/apps/redlist/details/59400/0",,,,
"AMERICAS","Mexico",562,"MEX55","Single Site","Sierra Madre del Sur",17.387133,-100.083177,,"Thorius grandis",,"AMPHIBIA","CAUDATA","PLETHODONTIDAE",59411,,"EN",0,,"Unprotected","Unprotected","Cerro Te¾tepec","No",,-1,,,"http://www.iucnredlist.org/apps/redlist/details/59411/0",,,,
"AMERICAS","Mexico",562,"MEX55","Single Site","Sierra Madre del Sur",17.387133,-100.083177,,"Thorius infernalis",,"AMPHIBIA","CAUDATA","PLETHODONTIDAE",59412,,"CR",0,,"Unprotected","Unprotected","Sierra de Atoyac","No",,-1,,,"http://www.iucnredlist.org/apps/redlist/details/59412/0",,,,
"AMERICAS","Mexico",562,"MEX55","Single Site","Sierra Madre del Sur",17.387133,-100.083177,,"Megadontomys thomasi","Thomas's Giant Deer Mouse","MAMMALIA","RODENTIA","CRICETIDAE",12942,,"EN",0,,"Unprotected","Unprotected",,"No",,0,,,"http://www.iucnredlist.org/apps/redlist/details/12942/0",,,,
"AMERICAS","Mexico",565,"MEX56","Single Site","Sierra Morones",21.348173,-103.126265,,"Pinus maximartinezii",,"CONIFEROPSIDA","CONIFERALES","PINACEAE",30975,,"EN",33,,"Unprotected","Unprotected","Cerro de Pi±ones","No",,-1,,,"http://www.iucnredlist.org/apps/redlist/details/30975/0",,,,
"AMERICAS","Mexico",567,"MEX57","Single Site","Sierra Norte de Oaxaca II",17.313046,-95.94012,,"Plectrohyla calthula",,"AMPHIBIA","ANURA","HYLIDAE",55430,,"CR",0,,"Unprotected","Unprotected","Totontepec I","Yes",,-1,,,"http://www.iucnredlist.org/apps/redlist/details/55430/0",,,,
